Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Belmont, Eva Kinoshita","
MATH 142B - Introduction to Analysis II (A)
",SP23,75,"
35
","
77.1%
","
94.1%
","
8.06
","
B (3.09)
","
B- (2.93)
"
"Sheng, Hongyi","
MATH 142B - Introduction to Analysis II (B)
",SP23,26,"
7
","
57.1%
","
85.7%
","
9.36
","
B- (2.71)
","
C+ (2.33)
"
"Sarkar, Pratyush","
MATH 142B - Introduction to Analysis II (C)
",SP23,32,"
11
","
40.0%
","
60.0%
","
9.30
","
B- (2.78)
","
C+ (2.48)
"
"Eggers, John Dietrich","
MATH 142B - Introduction to Analysis II (A)
",WI23,62,"
19
","
38.9%
","
72.2%
","
9.50
","
B- (2.72)
","
C+ (2.57)
"
"Sheng, Hongyi","
MATH 142B - Introduction to Analysis II (B)
",WI23,33,"
17
","
88.2%
","
100.0%
","
11.79
","
B+ (3.47)
","
B (3.12)
"
"Sarkar, Pratyush","
MATH 142B - Introduction to Analysis II (C)
",WI23,57,"
14
","
50.0%
","
100.0%
","
10.50
","
B- (2.77)
","
C (2.16)
"
"Verstraete, Jacques Allan","
MATH 142B - Introduction to Analysis II (A)
",S222,95,"
16
","
68.8%
","
87.5%
","
9.21
","
B+ (3.57)
","
B+ (3.42)
"
"Manners, Frederick","
MATH 142B - Introduction to Analysis II (B)
",SP22,38,"
12
","
25.0%
","
50.0%
","
8.50
","
B- (2.75)
","
B (3.05)
"
"Xu, Hang","
MATH 142B - Introduction to Analysis II (C)
",SP22,72,"
34
","
83.9%
","
96.8%
","
7.40
","
B+ (3.35)
","
B+ (3.36)
"
"Copeland, Daniel Reuben","
MATH 142B - Introduction to Analysis II (A)
",WI22,20,"
10
","
88.9%
","
77.8%
","
8.06
","
B (3.11)
","
B (3.15)
"
"Xu, Hang","
MATH 142B - Introduction to Analysis II (B)
",WI22,68,"
19
","
94.1%
","
100.0%
","
7.91
","
A- (3.71)
","
A- (3.72)
"
"Belmont, Eva Kinoshita","
MATH 142B - Introduction to Analysis II (C)
",WI22,54,"
18
","
76.5%
","
100.0%
","
8.62
","
B- (2.94)
","
B- (2.73)
"
"Tu, Yucheng","
MATH 142B - Introduction to Analysis II (A)
",S221,124,"
71
","
83.1%
","
93.0%
","
9.69
","
B+ (3.49)
","
B+ (3.37)
"
"Eggers, John Dietrich","
MATH 142B - Introduction to Analysis II (A)
",SP21,70,"
22
","
77.3%
","
86.4%
","
8.95
","
B+ (3.38)
","
B (3.29)
"
"Wiersma, Matthew T.","
MATH 142B - Introduction to Analysis II (B)
",SP21,70,"
55
","
77.8%
","
85.2%
","
9.57
","
B+ (3.47)
","
B- (2.94)
"
"Zucker, Andrew","
MATH 142B - Introduction to Analysis II (C)
",SP21,39,"
10
","
50.0%
","
70.0%
","
10.70
","
B- (2.83)
","
C+ (2.68)
"
"Wenzl, Hans G","
MATH 142B - Introduction to Analysis II (A)
",WI21,35,"
13
","
61.5%
","
75.0%
","
8.65
","
B (3.09)
","
C+ (2.39)
"
"Zucker, Andrew","
MATH 142B - Introduction to Analysis II (B)
",WI21,61,"
19
","
31.6%
","
57.9%
","
10.39
","
B- (2.83)
","
B- (2.83)
"
"Ioana, Adrian","
MATH 142B - Introduction to Analysis II (C)
",WI21,70,"
17
","
82.4%
","
94.1%
","
8.62
","
B+ (3.36)
","
B (3.05)
"
"Eggers, John Dietrich","
MATH 142B - Introduction to Analysis II (A)
",S220,111,"
15
","
80.0%
","
100.0%
","
13.43
","
B+ (3.40)
","
B+ (3.33)
"
"Bejenaru, Ioan","
MATH 142B - Introduction to Analysis II (A)
",SP20,58,"
17
","
93.8%
","
93.8%
","
7.63
","
A- (3.71)
","
B+ (3.40)
"
"Manners, Frederick","
MATH 142B - Introduction to Analysis II (B)
",SP20,27,"
8
","
87.5%
","
87.5%
","
8.75
","
B (3.25)
","
B (3.25)
"
