Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Kedlaya, Kiran S.","
MATH 100A - Abstract Algebra I (A)
",FA22,43,"
12
","
75.0%
","
83.3%
","
8.83
","
B (3.17)
","
B (3.24)
"
"Greenfeld, Be'Eri","
MATH 100A - Abstract Algebra I (B)
",FA22,51,"
21
","
76.2%
","
75.0%
","
8.31
","
B+ (3.38)
","
B (3.14)
"
"Alberts, Brandon","
MATH 100A - Abstract Algebra I (A)
",FA21,57,"
27
","
84.6%
","
88.5%
","
9.65
","
B (3.00)
","
C+ (2.67)
"
"Kedlaya, Kiran S.","
MATH 100A - Abstract Algebra I (B)
",FA21,65,"
29
","
82.1%
","
92.9%
","
10.21
","
B (3.18)
","
C+ (2.68)
"
"Sorensen, Claus M","
MATH 100A - Abstract Algebra I (A)
",FA20,55,"
49
","
81.3%
","
78.7%
","
9.88
","
B (3.02)
","
B (3.21)
"
"Pollack, Aaron","
MATH 100A - Abstract Algebra I (B)
",FA20,68,"
24
","
91.7%
","
75.0%
","
8.76
","
B+ (3.68)
","
B+ (3.43)
"
"Salehi Golsefidy, Alireza","
MATH 100A - Abstract Algebra I (A)
",FA19,54,"
37
","
97.3%
","
97.2%
","
8.39
","
B (3.10)
","
B- (2.75)
"
"Oprea, Dragos N.","
MATH 100A - Abstract Algebra I (C)
",FA19,42,"
16
","
93.8%
","
100.0%
","
9.75
","
B+ (3.31)
","
B- (2.88)
"
"Popescu, Cristian D.","
MATH 100A - Abstract Algebra I (A)
",FA18,72,"
36
","
93.5%
","
96.8%
","
9.05
","
B+ (3.42)
","
B- (2.97)
"
"Varma, Ila K","
MATH 100A - Abstract Algebra I (B)
",FA18,24,"
6
","
100.0%
","
80.0%
","
6.90
","
B- (2.75)
","
C+ (2.32)
"
"Kedlaya, Kiran S.","
MATH 100A - Abstract Algebra I (A)
",FA17,62,"
28
","
80.8%
","
84.6%
","
9.50
","
B (3.20)
","
B- (2.73)
"
"Stapleton, David John","
MATH 100A - Abstract Algebra I (B)
",FA17,60,"
22
","
95.0%
","
90.0%
","
9.10
","
B (3.25)
","
B- (2.91)
"
"McKernan, James","
MATH 100A - Abstract Algebra I (A)
",FA16,98,"
39
","
83.8%
","
86.5%
","
8.50
","
B (3.29)
","
B- (2.97)
"
"Rogalski, Daniel","
MATH 100A - Abstract Algebra I (A)
",FA15,61,"
33
","
93.8%
","
96.9%
","
8.38
","
B (3.22)
","
B- (2.88)
"
"Salehi Golsefidy, Alireza","
MATH 100A - Abstract Algebra I (A)
",FA14,58,"
30
","
85.7%
","
89.3%
","
9.43
","
B+ (3.32)
","
C+ (2.65)
"
"Izadi, Elham","
MATH 100A - Abstract Algebra I (A)
",FA13,39,"
15
","
85.7%
","
85.7%
","
7.64
","
B (3.14)
","
C+ (2.56)
"
"Gross, Mark W.","
MATH 100A - Abstract Algebra I (A)
",FA12,35,"
16
","
93.3%
","
100.0%
","
9.03
","
B+ (3.33)
","
C+ (2.65)
"
