Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Hu, Yuan","
MATH 183 - Statistical Methods (A)
",SP23,281,"
95
","
78.9%
","
61.8%
","
5.55
","
B+ (3.44)
","
B- (2.89)
"
"Quarfoot, David James","
MATH 183 - Statistical Methods (A)
",WI23,253,"
108
","
94.1%
","
93.1%
","
9.70
","
B+ (3.66)
","
B+ (3.49)
"
"Hu, Yuan","
MATH 183 - Statistical Methods (A)
",FA22,291,"
124
","
90.9%
","
76.9%
","
5.93
","
B+ (3.61)
","
B+ (3.46)
"
"Rava, Denise","
MATH 183 - Statistical Methods (A)
",SP22,245,"
94
","
93.5%
","
96.7%
","
7.83
","
B+ (3.67)
","
B (3.23)
"
"Quarfoot, David James","
MATH 183 - Statistical Methods (A)
",WI22,236,"
94
","
91.5%
","
96.8%
","
10.05
","
B+ (3.63)
","
B (3.23)
"
"Rava, Denise","
MATH 183 - Statistical Methods (A)
",FA21,250,"
118
","
85.6%
","
91.1%
","
8.10
","
B+ (3.35)
","
B (3.26)
"
"Ciotti, Benjamin","
MATH 183 - Statistical Methods (A)
",SP21,268,"
105
","
67.6%
","
67.3%
","
8.70
","
B (3.21)
","
B (3.21)
"
"Quarfoot, David James","
MATH 183 - Statistical Methods (A)
",WI21,254,"
117
","
88.7%
","
89.5%
","
10.48
","
B+ (3.60)
","
B+ (3.45)
"
"Ezzati, Parinaz","
MATH 183 - Statistical Methods (A)
",FA20,362,"
177
","
36.8%
","
20.7%
","
5.97
","
B+ (3.39)
","
A- (3.75)
"
"Quarfoot, David James","
MATH 183 - Statistical Methods (A)
",SP20,286,"
124
","
89.2%
","
86.6%
","
9.16
","
B+ (3.67)
","
B+ (3.66)
"
"Quarfoot, David James","
MATH 183 - Statistical Methods (A)
",WI20,288,"
115
","
92.0%
","
93.8%
","
8.00
","
B+ (3.53)
","
B (3.30)
"
"Novak, Jonathan I","
MATH 183 - Statistical Methods (A)
",FA19,297,"
267
","
89.1%
","
89.8%
","
6.01
","
B+ (3.56)
","
A- (3.71)
"
"Quarfoot, David James","
MATH 183 - Statistical Methods (A)
",SP19,258,"
72
","
91.3%
","
92.6%
","
9.05
","
B (3.26)
","
B- (2.85)
"
"Krief, Jerome","
MATH 183 - Statistical Methods (A)
",WI19,182,"
64
","
54.1%
","
36.1%
","
4.96
","
B+ (3.43)
","
B+ (3.53)
"
"Quarfoot, David James","
MATH 183 - Statistical Methods (A)
",FA18,282,"
120
","
73.7%
","
81.1%
","
9.43
","
B (3.04)
","
B- (2.72)
"
"Quarfoot, David James","
MATH 183 - Statistical Methods (A)
",SP18,305,"
106
","
92.2%
","
95.0%
","
8.96
","
B (3.29)
","
B- (2.79)
"
