Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Belmont, Eva Kinoshita","
MATH 142A - Introduction to Analysis I (A)
",WI23,70,"
32
","
76.7%
","
80.0%
","
9.10
","
B- (2.89)
","
B- (2.71)
"
"Sheng, Hongyi","
MATH 142A - Introduction to Analysis I (B)
",WI23,33,"
11
","
63.6%
","
70.0%
","
10.86
","
B- (2.82)
","
C- (1.96)
"
"Parise, Davide","
MATH 142A - Introduction to Analysis I (C)
",WI23,35,"
19
","
82.4%
","
94.1%
","
7.32
","
B- (2.82)
","
B- (2.70)
"
"Parise, Davide","
MATH 142A - Introduction to Analysis I (A)
",FA22,28,"
8
","
62.5%
","
100.0%
","
10.00
","
C+ (2.63)
","
B (3.07)
"
"Sarkar, Pratyush","
MATH 142A - Introduction to Analysis I (B)
",FA22,32,"
6
","
33.3%
","
83.3%
","
10.50
","
C+ (2.40)
","
C+ (2.66)
"
"Sheng, Hongyi","
MATH 142A - Introduction to Analysis I (C)
",FA22,55,"
21
","
75.0%
","
80.0%
","
8.70
","
B- (2.85)
","
C+ (2.64)
"
"Eggers, John Dietrich","
MATH 142A - Introduction to Analysis I (D)
",FA22,62,"
17
","
62.5%
","
75.0%
","
9.38
","
B (3.13)
","
C+ (2.56)
"
"Chow, Bennett","
MATH 142A - Introduction to Analysis I (A)
",S122,70,"
12
","
83.3%
","
100.0%
","
10.33
","
B+ (3.45)
","
B (3.14)
"
"Chow, Bennett","
MATH 142A - Introduction to Analysis I (B)
",S122,67,"
7
","
100.0%
","
100.0%
","
12.21
","
B+ (3.57)
","
B (3.13)
"
"Zucker, Andrew","
MATH 142A - Introduction to Analysis I (A)
",WI22,11,"
6
","
83.3%
","
66.7%
","
9.50
","
B (3.00)
","
N/A
"
"Liu, Shuang","
MATH 142A - Introduction to Analysis I (B)
",WI22,76,"
33
","
80.0%
","
86.7%
","
8.02
","
B+ (3.40)
","
B+ (3.66)
"
"Nemish, Yuriy","
MATH 142A - Introduction to Analysis I (C)
",WI22,32,"
21
","
66.7%
","
66.7%
","
9.10
","
B (3.20)
","
C+ (2.64)
"
"Edie-Michell, Cain","
MATH 142A - Introduction to Analysis I (A)
",FA21,39,"
19
","
72.2%
","
82.4%
","
9.50
","
C+ (2.44)
","
C+ (2.44)
"
"Belmont, Eva Kinoshita","
MATH 142A - Introduction to Analysis I (B)
",FA21,38,"
16
","
60.0%
","
86.7%
","
10.93
","
C+ (2.57)
","
C+ (2.70)
"
"Brust, Johannes Joachim","
MATH 142A - Introduction to Analysis I (C)
",FA21,52,"
43
","
76.7%
","
79.1%
","
8.21
","
B (3.02)
","
C+ (2.69)
"
"Mohammadi, Amir","
MATH 142A - Introduction to Analysis I (D)
",FA21,60,"
17
","
80.0%
","
93.3%
","
9.79
","
B+ (3.40)
","
B- (2.72)
"
"Fulek, Radoslav","
MATH 142A - Introduction to Analysis I (A)
",S121,134,"
82
","
96.3%
","
91.3%
","
9.98
","
B+ (3.69)
","
B+ (3.53)
"
"Eggers, John Dietrich","
MATH 142A - Introduction to Analysis I (A)
",WI21,70,"
19
","
78.9%
","
94.7%
","
9.66
","
B (3.25)
","
B+ (3.42)
"
"Wiersma, Matthew T.","
MATH 142A - Introduction to Analysis I (B)
",WI21,32,"
24
","
79.2%
","
87.5%
","
9.00
","
B (3.00)
","
B- (2.86)
"
"Nemish, Yuriy","
MATH 142A - Introduction to Analysis I (C)
",WI21,66,"
55
","
58.2%
","
54.5%
","
9.34
","
B (3.00)
","
B- (2.88)
"
"Agarwal, Pooja","
MATH 142A - Introduction to Analysis I (A)
",FA20,60,"
20
","
40.0%
","
21.1%
","
10.50
","
C (2.15)
","
B- (2.71)
"
"Pillai, Mohandas K","
MATH 142A - Introduction to Analysis I (B)
",FA20,56,"
15
","
76.9%
","
84.6%
","
10.07
","
B- (2.86)
","
C+ (2.68)
"
