Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Reid-Olds, Tera","
LTWL 176 - Literature and Ideas (A)
",FA21,35,"
14
","
84.6%
","
92.3%
","
4.64
","
A (4.00)
","
B+ (3.65)
"
"Johnson, Sara E.","
LTWL 176 - Literature and Ideas (A)
",FA19,11,"
10
","
100.0%
","
100.0%
","
4.10
","
B+ (3.50)
","
N/A
"
"Jed, Stephanie H","
LTWL 176 - Literature and Ideas (A)
",FA17,59,"
15
","
100.0%
","
100.0%
","
3.70
","
A (4.00)
","
A- (3.99)
"
"Jed, Stephanie H","
LTWL 176 - Literature and Ideas (A)
",FA16,44,"
26
","
100.0%
","
100.0%
","
3.14
","
A- (3.96)
","
A- (3.97)
"
"O'Brien, William Arctander","
LTWL 176 - Literature and Ideas (A)
",WI16,17,"
12
","
100.0%
","
100.0%
","
6.86
","
B (3.18)
","
N/A
"
"O'Brien, William Arctander","
LTWL 176 - Literature and Ideas (A)
",SP15,24,"
21
","
100.0%
","
100.0%
","
4.70
","
B (3.25)
","
B- (2.99)
"
"O'Brien, William Arctander","
LTWL 176 - Literature and Ideas (A)
",SP13,19,"
6
","
100.0%
","
100.0%
","
8.17
","
A- (3.83)
","
N/A
"
"Dominguez, Andrea M","
LTWL 176 - Literature and Ideas (A)
",FA12,7,"
3
","
100.0%
","
100.0%
","
5.83
","
B+ (3.33)
","
N/A
"
"Verdicchio, Pasquale               ","
LTWL 176 - Literature and Ideas           (A)
",SP10,17,"
8
","
100.0%
","
100.0%
","
4.00
","
B+ (3.57)
","
N/A
"
"Jed, Stephanie H                   ","
LTWL 176 - Literature and Ideas           (A)
",FA09,43,"
30
","
90.0%
","
90.0%
","
3.77
","
A- (3.79)
","
A- (3.86)
"
"Mariscal, George                   ","
LTWL 176 - Literature and Ideas           (A)
",SU09,19,"
12
","
100.0%
","
100.0%
","
5.83
","
B+ (3.64)
","
N/A
"
"Johnson, Sara E.              ","
LTWL 176 - Literature and Ideas           (A)
",SP08,14,"
14
","
100.0%
","
100.0%
","
5.00
","
A- (3.91)
","
N/A
"
"Yip, Wai-Lim                  ","
LTWL 176 - Literature and Ideas           (A)
",WI08,15,"
6
","
100.0%
","
100.0%
","
5.50
","
B+ (3.50)
","
N/A
"
"Verdicchio, Pasquale          ","
LTWL 176 - Literature and Ideas           (A)
",FA07,15,"
12
","
83.3%
","
91.7%
","
4.17
","
B+ (3.30)
","
N/A
"
