Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Marchisotto, Jennifer Anne","
CAT 3 - Culture, Art, and Technology 3 (A)
",SP23,267,"
166
","
83.4%
","
94.4%
","
3.52
","
A- (3.82)
","
A- (3.79)
"
"Delaville, Romain","
CAT 3 - Culture, Art, and Technology 3 (B)
",SP23,262,"
115
","
85.0%
","
90.2%
","
3.53
","
A- (3.91)
","
A- (3.87)
"
"Bigham, David Joseph","
CAT 3 - Culture, Art, and Technology 3 (D)
",SP23,179,"
100
","
85.6%
","
94.4%
","
3.10
","
A- (3.76)
","
A- (3.71)
"
"Gumm, Elizabeth Ashley","
CAT 3 - Culture, Art & Technology III (A)
",FA22,58,"
19
","
88.9%
","
94.4%
","
4.83
","
B+ (3.61)
","
B+ (3.45)
"
"Burgasser, Adam Jonathan","
CAT 3 - Culture, Art & Technology III (A)
",SP22,239,"
133
","
84.4%
","
94.5%
","
3.55
","
A- (3.80)
","
A- (3.85)
"
"Rahimi, Babak","
CAT 3 - Culture, Art & Technology III (B)
",SP22,199,"
112
","
57.9%
","
73.6%
","
3.66
","
B+ (3.68)
","
B+ (3.50)
"
"Bronstein, Phoebe Malan","
CAT 3 - Culture, Art & Technology III (C)
",SP22,30,"
22
","
100.0%
","
100.0%
","
6.60
","
A- (3.74)
","
B+ (3.69)
"
"Marchisotto, Jennifer Anne","
CAT 3 - Culture, Art & Technology III (D)
",SP22,225,"
104
","
73.0%
","
92.9%
","
3.31
","
A- (3.73)
","
A- (3.79)
"
"Bigham, David Joseph","
CAT 3 - Culture, Art & Technology III (E)
",SP22,269,"
209
","
80.4%
","
92.1%
","
3.20
","
A- (3.75)
","
B+ (3.69)
"
"Burgasser, Adam Jonathan","
CAT 3 - Culture, Art & Technology III (A)
",SP21,235,"
218
","
78.8%
","
91.7%
","
4.22
","
B+ (3.69)
","
A- (3.85)
"
"Bronstein, Phoebe Malan","
CAT 3 - Culture, Art & Technology III (B)
",SP21,241,"
217
","
94.0%
","
98.6%
","
4.27
","
A- (3.83)
","
A- (3.90)
"
"Werner, Bradley T.","
CAT 3 - Culture, Art & Technology III (C)
",SP21,173,"
94
","
74.7%
","
76.1%
","
3.82
","
A- (3.71)
","
A- (3.73)
"
"Herbst, Matthew","
CAT 3 - Culture, Art & Technology III (D)
",SP21,211,"
99
","
79.4%
","
89.4%
","
4.67
","
A- (3.78)
","
A- (3.79)
"
"Porter, Lisa","
CAT 3 - Culture, Art & Technology III (D)
",SP21,211,"
99
","
79.4%
","
84.5%
","
4.67
","
A- (3.78)
","
A- (3.79)
"
"Gumm, Elizabeth Ashley","
CAT 3 - Culture, Art & Technology III (A)
",SP20,212,"
80
","
94.7%
","
96.1%
","
3.49
","
A- (3.82)
","
A- (3.80)
"
"Glaser, Amelia","
CAT 3 - Culture, Art & Technology III (B)
",SP20,247,"
156
","
91.5%
","
99.3%
","
3.18
","
A- (3.73)
","
A- (3.85)
"
"Bigham, David Joseph","
CAT 3 - Culture, Art & Technology III (C)
",SP20,272,"
115
","
94.7%
","
99.1%
","
3.46
","
A- (3.84)
","
A- (3.82)
"
"Bronstein, Phoebe Malan","
CAT 3 - Culture, Art & Technology III (D)
",SP20,252,"
200
","
90.5%
","
95.5%
","
4.42
","
A- (3.77)
","
A- (3.90)
"
"Smith, Ashley Elizabeth","
CAT 3 - Culture, Art & Technology III (A)
",SP19,296,"
262
","
76.7%
","
75.9%
","
3.09
","
B+ (3.59)
","
A- (3.78)
"
"Bigham, David Joseph","
CAT 3 - Culture, Art & Technology III (B)
",SP19,258,"
140
","
78.6%
","
96.9%
","
3.57
","
B+ (3.58)
","
B+ (3.40)
"
"Gumm, Elizabeth Ashley","
CAT 3 - Culture, Art & Technology III (C)
",SP19,235,"
132
","
59.4%
","
83.6%
","
4.00
","
B+ (3.49)
","
B+ (3.48)
"
"Bronstein, Phoebe Malan","
CAT 3 - Culture, Art & Technology III (D)
",SP19,253,"
239
","
79.8%
","
88.2%
","
4.77
","
B+ (3.62)
","
B+ (3.48)
"
"Bronstein, Phoebe Malan","
CAT 3 - Culture, Art & Technology III (A)
",SP18,269,"
254
","
86.2%
","
92.0%
","
4.13
","
B+ (3.64)
","
B+ (3.61)
"
"Glaser, Amelia","
CAT 3 - Culture, Art & Technology III (B)
",SP18,247,"
135
","
74.6%
","
89.6%
","
3.79
","
B+ (3.66)
","
B+ (3.56)
"
"Bigham, David Joseph","
CAT 3 - Culture, Art & Technology III (C)
",SP18,195,"
107
","
69.5%
","
91.4%
","
3.40
","
B+ (3.41)
","
B+ (3.36)
"
"Smith, Ashley Elizabeth","
CAT 3 - Culture, Art & Technology III (D)
",SP18,198,"
174
","
75.3%
","
76.3%
","
3.08
","
B+ (3.56)
","
B+ (3.60)
"
"Bronstein, Phoebe Malan","
CAT 3 - Culture, Art & Technology III (A)
",SP17,186,"
111
","
56.5%
","
64.1%
","
3.52
","
B+ (3.39)
","
B+ (3.45)
"
"Smith, Ashley Elizabeth","
CAT 3 - Culture, Art & Technology III (B)
",SP17,145,"
124
","
57.3%
","
60.7%
","
5.66
","
B+ (3.41)
","
B+ (3.44)
"
"Burgasser, Adam Jonathan","
CAT 3 - Culture, Art & Technology III (C)
",SP17,166,"
101
","
76.6%
","
87.2%
","
4.29
","
B+ (3.47)
","
B+ (3.47)
"
"Bigham, David Joseph","
CAT 3 - Culture, Art & Technology III (D)
",SP17,170,"
87
","
66.7%
","
91.4%
","
3.65
","
B+ (3.33)
","
B+ (3.31)
"
"Hankins, Joseph D.","
CAT 3 - Culture, Art & Technology III (E)
",SP17,232,"
124
","
78.3%
","
95.8%
","
3.65
","
B+ (3.60)
","
B+ (3.42)
"
"Dominguez, Ricardo","
CAT 3 - Culture, Art & Technology III (A)
",SP16,324,"
150
","
57.7%
","
48.2%
","
3.37
","
B+ (3.67)
","
B+ (3.56)
"
"Smith, Ashley Elizabeth","
CAT 3 - Culture, Art & Technology III (B)
",SP16,186,"
166
","
80.0%
","
84.8%
","
5.59
","
B+ (3.54)
","
B+ (3.62)
"
"McCallum, Clinton H","
CAT 3 - Culture, Art & Technology III (C)
",SP16,183,"
70
","
34.3%
","
55.2%
","
3.67
","
B (3.25)
","
B+ (3.30)
"
"Streeby, Shelley","
CAT 3 - Culture, Art & Technology III (D)
",SP16,269,"
145
","
57.6%
","
65.9%
","
4.78
","
B+ (3.53)
","
B+ (3.57)
"
"Burgasser, Adam Jonathan","
CAT 3 - Culture, Art & Technology III (A)
",SP15,168,"
109
","
85.1%
","
95.7%
","
4.63
","
B+ (3.61)
","
B+ (3.68)
"
"Bratton, Benjamin H.","
CAT 3 - Culture, Art & Technology III (B)
",SP15,187,"
147
","
55.8%
","
42.2%
","
3.01
","
B+ (3.41)
","
B+ (3.52)
"
"Hankins, Joseph D.","
CAT 3 - Culture, Art & Technology III (C)
",SP15,173,"
118
","
86.0%
","
95.3%
","
3.78
","
B+ (3.44)
","
B+ (3.37)
"
"Streeby, Shelley","
CAT 3 - Culture, Art & Technology III (D)
",SP15,145,"
132
","
56.8%
","
60.6%
","
4.69
","
B+ (3.31)
","
B+ (3.35)
"
"Yang, K. Wayne","
CAT 3 - Culture, Art & Technology III (E)
",SP15,237,"
195
","
94.7%
","
96.8%
","
4.95
","
B+ (3.45)
","
A- (3.79)
"
"Patterson, Patrick H.","
CAT 3 - Culture, Art & Technology III (A)
",SP14,214,"
110
","
74.3%
","
87.6%
","
3.79
","
B (3.28)
","
B+ (3.33)
"
"Fowler, James","
CAT 3 - Culture, Art & Technology III (B)
",SP14,296,"
101
","
75.5%
","
87.8%
","
3.18
","
B+ (3.39)
","
B+ (3.38)
"
"Oates, Charles Bruce","
CAT 3 - Culture, Art & Technology III (C)
",SP14,302,"
142
","
83.2%
","
89.1%
","
2.65
","
B+ (3.56)
","
B+ (3.46)
"
"Burr, Anthony I","
CAT 3 - Culture, Art & Technology III (A)
",SP13,192,"
76
","
56.6%
","
71.1%
","
3.38
","
B+ (3.44)
","
B+ (3.43)
"
"Hankins, Joseph D.","
CAT 3 - Culture, Art & Technology III (B)
",SP13,209,"
89
","
74.2%
","
98.9%
","
4.06
","
B+ (3.40)
","
B+ (3.39)
"
"Dominguez, Ricardo","
CAT 3 - Culture, Art & Technology III (D)
",SP13,118,"
45
","
53.5%
","
67.4%
","
2.73
","
B+ (3.43)
","
B (3.28)
"
"Fowler, James","
CAT 3 - Culture, Art & Technology III (E)
",SP13,157,"
57
","
76.8%
","
96.4%
","
3.15
","
B+ (3.44)
","
B+ (3.39)
"
"Jaffe, Jules S.                    ","
CAT 3 - Culture, Art & Technology III  (A)
",SP10,179,"
97
","
45.4%
","
73.2%
","
3.62
","
B (3.16)
","
B (3.05)
"
"Carlisle, Steven G                 ","
CAT 3 - Culture, Art & Technology III  (B)
",SP10,235,"
108
","
52.8%
","
63.2%
","
6.14
","
B (3.10)
","
B- (2.96)
"
"Tanaka, Stefan A.                  ","
CAT 3 - Culture, Art & Technology III  (C)
",SP10,167,"
76
","
44.0%
","
54.1%
","
4.63
","
B (3.14)
","
B- (2.91)
"
"Leitch, David G                    ","
CAT 3 - Culture, Art & Technology III  (A)
",SU09,10,"
6
","
83.3%
","
100.0%
","
5.17
","
B (3.17)
","
N/A
"
"Knight, Tara Landreth              ","
CAT 3 - Culture, Art & Technology III  (B)
",SP09,178,"
95
","
81.1%
","
87.4%
","
4.02
","
B (3.01)
","
B (3.16)
"
"Gere, Catherina M.                 ","
CAT 3 - Culture, Art & Technology III  (D)
",SP09,209,"
80
","
70.9%
","
98.7%
","
4.23
","
B (3.07)
","
B- (2.89)
"
"Leitch, David G                    ","
CAT 3 - Culture, Art & Technology III  (A)
",FA08,40,"
28
","
92.6%
","
100.0%
","
5.21
","
B (3.23)
","
B (3.14)
"
"John, Peter Conway            ","
CAT 3 - Culture, Art & Technology III  (A)
",SP08,169,"
111
","
47.7%
","
90.0%
","
5.30
","
B (3.22)
","
B (3.02)
"
