Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Bronstein, Phoebe Malan","
CAT 1 - Culture, Art & Technology 1 (A)
",FA22,271,"
208
","
89.4%
","
95.2%
","
3.63
","
A- (3.72)
","
B+ (3.67)
"
"Bigham, David Joseph","
CAT 1 - Culture, Art & Technology 1 (B)
",FA22,238,"
136
","
82.6%
","
93.9%
","
4.21
","
B+ (3.61)
","
A- (3.95)
"
"Algaze, Guillermo","
CAT 1 - Culture, Art & Technology 1 (C)
",FA22,164,"
70
","
78.1%
","
74.6%
","
3.59
","
A- (3.74)
","
A- (3.83)
"
"Marchisotto, Jennifer Anne","
CAT 1 - Culture, Art & Technology 1 (D)
",FA22,238,"
151
","
84.5%
","
98.0%
","
3.12
","
B+ (3.54)
","
B+ (3.65)
"
"Gumm, Elizabeth Ashley","
CAT 1 - Culture, Art & Technology 1 (A)
",S122,77,"
37
","
81.1%
","
88.9%
","
6.67
","
B (3.29)
","
B (3.27)
"
"Algaze, Guillermo","
CAT 1 - Culture, Art & Technology 1 (A)
",FA21,270,"
170
","
57.9%
","
46.5%
","
3.21
","
B+ (3.41)
","
B+ (3.42)
"
"Bronstein, Phoebe Malan","
CAT 1 - Culture, Art & Technology 1 (B)
",FA21,272,"
254
","
89.4%
","
95.7%
","
3.50
","
B+ (3.63)
","
B+ (3.63)
"
"Gumm, Elizabeth Ashley","
CAT 1 - Culture, Art & Technology 1 (C)
",FA21,237,"
160
","
94.1%
","
99.3%
","
3.33
","
A- (3.71)
","
A- (3.77)
"
"Chodorow, Stanley A.","
CAT 1 - Culture, Art & Technology 1 (D)
",FA21,237,"
162
","
56.1%
","
58.3%
","
3.41
","
B+ (3.40)
","
B+ (3.31)
"
"Chodorow, Stanley A.","
CAT 1 - Culture, Art & Technology 1 (A)
",FA20,168,"
118
","
70.4%
","
77.2%
","
4.07
","
B+ (3.44)
","
B+ (3.33)
"
"Bigham, David Joseph","
CAT 1 - Culture, Art & Technology 1 (C)
",FA20,291,"
186
","
91.0%
","
97.2%
","
4.94
","
B+ (3.51)
","
B+ (3.59)
"
"Bronstein, Phoebe Malan","
CAT 1 - Culture, Art & Technology 1 (D)
",FA20,228,"
218
","
93.1%
","
98.2%
","
4.20
","
A- (3.76)
","
A- (3.83)
"
"Algaze, Guillermo","
CAT 1 - Culture, Art & Technology 1 (E)
",FA20,167,"
112
","
72.1%
","
82.0%
","
4.26
","
B+ (3.48)
","
B+ (3.42)
"
"Bigham, David Joseph","
CAT 1 - Culture, Art & Technology 1 (A)
",S220,53,"
16
","
93.3%
","
100.0%
","
6.21
","
B+ (3.40)
","
B+ (3.65)
"
"Chodorow, Stanley A.","
CAT 1 - Culture, Art & Technology 1 (A)
",FA19,112,"
69
","
76.1%
","
80.3%
","
3.54
","
B (3.10)
","
B- (2.98)
"
"Algaze, Guillermo","
CAT 1 - Culture, Art & Technology 1 (B)
",FA19,237,"
125
","
67.2%
","
63.9%
","
2.97
","
B+ (3.47)
","
B+ (3.42)
"
"Bigham, David Joseph","
CAT 1 - Culture, Art & Technology 1 (C)
",FA19,166,"
115
","
73.4%
","
96.2%
","
5.39
","
B (3.08)
","
B (3.18)
"
"Tronzo, William","
CAT 1 - Culture, Art & Technology 1 (D)
",FA19,238,"
159
","
84.3%
","
86.8%
","
2.41
","
A- (3.85)
","
A- (3.88)
"
"Kasem, Yasmine Kasem","
CAT 1 - Culture, Art & Technology 1 (E)
",FA19,217,"
149
","
63.0%
","
80.1%
","
3.43
","
B+ (3.49)
","
B+ (3.40)
"
"Bigham, David Joseph","
CAT 1 - Culture, Art & Technology 1 (A)
",FA18,194,"
134
","
86.2%
","
95.8%
","
3.82
","
B+ (3.54)
","
B+ (3.39)
"
"Bronstein, Phoebe Malan","
CAT 1 - Culture, Art & Technology 1 (B)
",FA18,194,"
187
","
89.7%
","
94.6%
","
4.62
","
B+ (3.42)
","
B+ (3.39)
"
"Glaser, Amelia","
CAT 1 - Culture, Art & Technology 1 (C)
",FA18,163,"
147
","
55.8%
","
79.6%
","
4.31
","
B+ (3.40)
","
B+ (3.55)
"
"Borgo, David Garcia","
CAT 1 - Culture, Art & Technology 1 (D)
",FA18,170,"
163
","
75.8%
","
88.2%
","
3.56
","
B+ (3.49)
","
B+ (3.56)
"
"Ano, Michael Shigeya","
CAT 1 - Culture, Art & Technology 1 (E)
",FA18,152,"
117
","
64.5%
","
74.1%
","
3.71
","
B (3.18)
","
B+ (3.31)
"
"Pantoja, Jennifer Metten","
CAT 1 - Culture, Art & Technology 1 (F)
",FA18,183,"
182
","
80.7%
","
97.8%
","
4.18
","
B+ (3.57)
","
B+ (3.54)
"
"Algaze, Guillermo","
CAT 1 - Culture, Art & Technology I (A)
",FA17,82,"
60
","
70.2%
","
78.6%
","
3.48
","
B+ (3.43)
","
B+ (3.60)
"
"Bronstein, Phoebe Malan","
CAT 1 - Culture, Art & Technology I (B)
",FA17,167,"
138
","
74.8%
","
85.3%
","
4.11
","
B+ (3.31)
","
B (3.28)
"
"Borgo, David Garcia","
CAT 1 - Culture, Art & Technology I (C)
",FA17,133,"
109
","
64.8%
","
84.9%
","
3.43
","
B+ (3.62)
","
B (3.25)
"
"Pantoja, Jennifer Metten","
CAT 1 - Culture, Art & Technology I (D)
",FA17,157,"
149
","
91.9%
","
97.2%
","
4.22
","
B+ (3.56)
","
B+ (3.54)
"
"Tronzo, William","
CAT 1 - Culture, Art & Technology I (E)
",FA17,122,"
68
","
69.7%
","
71.2%
","
2.29
","
B+ (3.62)
","
B+ (3.46)
"
"Bigham, David Joseph","
CAT 1 - Culture, Art & Technology I (F)
",FA17,145,"
89
","
81.7%
","
92.6%
","
3.95
","
B+ (3.32)
","
B+ (3.40)
"
"Solomon, Amanda Lee Albaniel","
CAT 1 - Culture, Art & Technology I (A)
",FA16,259,"
252
","
74.5%
","
89.2%
","
5.76
","
B (3.17)
","
B (3.16)
"
"Algaze, Guillermo","
CAT 1 - Culture, Art & Technology I (B)
",FA16,185,"
169
","
69.7%
","
77.0%
","
4.80
","
B (3.30)
","
B (3.16)
"
"Myerston Santana, Jacobo","
CAT 1 - Culture, Art & Technology I (C)
",FA16,188,"
167
","
64.8%
","
66.7%
","
4.35
","
B+ (3.68)
","
B+ (3.48)
"
"Westman, Robert S","
CAT 1 - Culture, Art & Technology I (D)
",FA16,233,"
222
","
74.7%
","
73.3%
","
5.36
","
B+ (3.34)
","
B+ (3.35)
"
"Pantoja, Jennifer Metten","
CAT 1 - Culture, Art & Technology I (E)
",FA16,137,"
130
","
79.4%
","
98.4%
","
4.92
","
B+ (3.62)
","
B+ (3.57)
"
"Algaze, Guillermo","
CAT 1 - Culture, Art & Technology I (A)
",FA15,236,"
133
","
58.8%
","
62.2%
","
4.36
","
B+ (3.43)
","
B (3.26)
"
"Borgo, David Garcia","
CAT 1 - Culture, Art & Technology I (B)
",FA15,184,"
137
","
76.4%
","
94.5%
","
4.64
","
B+ (3.34)
","
B (3.12)
"
"Kwak, Nancy","
CAT 1 - Culture, Art & Technology I (C)
",FA15,203,"
102
","
65.3%
","
85.3%
","
5.63
","
B+ (3.33)
","
B (3.03)
"
"Westman, Robert S","
CAT 1 - Culture, Art & Technology I (D)
",FA15,166,"
137
","
67.2%
","
79.1%
","
5.07
","
B (3.28)
","
B (3.14)
"
"Propp, William Henry","
CAT 1 - Culture, Art & Technology I (E)
",FA15,166,"
108
","
31.3%
","
56.3%
","
6.63
","
B- (2.91)
","
B (3.07)
"
"Algaze, Guillermo","
CAT 1 - Culture, Art & Technology I (A)
",FA14,181,"
113
","
53.8%
","
64.5%
","
4.80
","
B (3.18)
","
B (3.15)
"
"Borgo, David Garcia","
CAT 1 - Culture, Art & Technology I (B)
",FA14,134,"
93
","
81.4%
","
89.5%
","
5.21
","
B (3.20)
","
B- (2.98)
"
"Losh, Elizabeth","
CAT 1 - Culture, Art & Technology I (C)
",FA14,202,"
137
","
70.9%
","
83.8%
","
5.43
","
B (3.12)
","
B (3.12)
"
"Gates, Kelly","
CAT 1 - Culture, Art & Technology I (D)
",FA14,201,"
135
","
74.6%
","
85.6%
","
4.36
","
B+ (3.35)
","
B (3.28)
"
"Westman, Robert S","
CAT 1 - Culture, Art & Technology I (E)
",FA14,165,"
91
","
54.4%
","
82.4%
","
5.94
","
B (3.12)
","
B (3.10)
"
"Algaze, Guillermo","
CAT 1 - Culture, Art & Technology I (A)
",FA13,323,"
215
","
54.0%
","
50.0%
","
5.09
","
B+ (3.35)
","
B (3.12)
"
"Borgo, David Garcia","
CAT 1 - Culture, Art & Technology I (B)
",FA13,192,"
139
","
83.1%
","
93.4%
","
5.43
","
B+ (3.30)
","
B (3.17)
"
"Kwak, Nancy","
CAT 1 - Culture, Art & Technology I (C)
",FA13,150,"
94
","
90.6%
","
96.5%
","
4.15
","
B (3.30)
","
B+ (3.38)
"
"Westman, Robert S","
CAT 1 - Culture, Art & Technology I (D)
",FA13,205,"
126
","
55.9%
","
66.9%
","
5.52
","
B+ (3.40)
","
B (3.18)
"
"Borgo, David Garcia","
CAT 1 - Culture, Art & Technology I (B)
",FA12,178,"
156
","
82.1%
","
92.7%
","
4.53
","
B+ (3.44)
","
B+ (3.43)
"
"Lampland, Martha","
CAT 1 - Culture, Art & Technology I (C)
",FA12,141,"
80
","
37.7%
","
49.3%
","
3.53
","
B (3.18)
","
B (3.04)
"
"Losh, Elizabeth","
CAT 1 - Culture, Art & Technology I (D)
",FA12,203,"
108
","
77.4%
","
89.2%
","
6.08
","
B (3.25)
","
B (3.13)
"
"Algaze, Guillermo","
CAT 1 - Culture, Art & Technology I (E)
",FA12,259,"
141
","
59.0%
","
68.0%
","
5.84
","
B (3.28)
","
B (3.15)
"
