Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Hastert, Wolfgang                  ","
COMT 100 - Non-Linear Digital Editing     (A)
",FA10,20,"
9
","
100.0%
","
100.0%
","
7.39
","
A- (3.78)
","
A- (3.87)
"
"Martinico, Daniel J                ","
COMT 100 - Non-Linear Digital Editing     (A)
",SP10,18,"
8
","
100.0%
","
100.0%
","
6.00
","
B+ (3.57)
","
N/A
"
"Hastert, Wolfgang                  ","
COMT 100 - Non-Linear Digital Editing     (A)
",WI10,23,"
8
","
100.0%
","
100.0%
","
11.00
","
A- (3.88)
","
A- (3.93)
"
"Martinico, Daniel J                ","
COMT 100 - Non-Linear Digital Editing     (A)
",FA09,20,"
17
","
100.0%
","
100.0%
","
7.79
","
A- (3.71)
","
B+ (3.43)
"
"Martinico, Daniel J                ","
COMT 100 - Non-Linear Digital Editing     (A)
",SP09,20,"
15
","
100.0%
","
100.0%
","
8.77
","
A- (3.79)
","
B+ (3.51)
"
"Hastert, Wolfgang","
COMT 100 - Non-Linear Digital Editing     (A)
",WI09,21,"
13
","
92.3%
","
100.0%
","
11.12
","
A- (3.90)
","
A- (3.99)
"
"Martinico, Daniel J                ","
COMT 100 - Non-Linear Digital Editing     (A)
",FA08,19,"
13
","
100.0%
","
100.0%
","
7.12
","
B+ (3.38)
","
N/A
"
"Martinico, Daniel J           ","
COMT 100 - Non-Linear Digital Editing     (A)
",SP08,15,"
11
","
100.0%
","
100.0%
","
8.50
","
A- (3.73)
","
N/A
"
"Martinico, Daniel J           ","
COMT 100 - Non-Linear Digital Editing     (A)
",WI08,20,"
14
","
92.9%
","
92.9%
","
8.79
","
B+ (3.36)
","
B+ (3.42)
"
"Martinico, Daniel J           ","
COMT 100 - Non-Linear Digital Editing     (A)
",FA07,20,"
18
","
100.0%
","
100.0%
","
8.61
","
B+ (3.44)
","
B+ (3.42)
"
