Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Lerer, Seth","
LTWR 120 - Personal Narrative Workshop (A)
",SP23,18,"
6
","
100.0%
","
100.0%
","
2.90
","
A (4.00)
","
N/A
"
"Forbes, Camille","
LTWR 120 - Personal Narrative Workshop (A)
",WI23,15,"
5
","
100.0%
","
100.0%
","
3.30
","
B+ (3.60)
","
N/A
"
"Forbes, Camille","
LTWR 120 - Personal Narrative Workshop (A)
",WI22,23,"
17
","
100.0%
","
100.0%
","
3.79
","
A- (3.76)
","
B+ (3.38)
"
"Lerer, Seth","
LTWR 120 - Personal Narrative Workshop (A)
",FA20,23,"
5
","
100.0%
","
100.0%
","
3.70
","
A (4.00)
","
A- (3.97)
"
"Wilkinson, Marco","
LTWR 120 - Personal Narrative Workshop (A)
",SP20,23,"
7
","
100.0%
","
100.0%
","
4.21
","
A (4.00)
","
A- (3.92)
"
"Wilkinson, Marco","
LTWR 120 - Personal Narrative Workshop (A)
",FA19,23,"
19
","
100.0%
","
100.0%
","
2.92
","
A- (3.74)
","
A- (3.96)
"
"Lerer, Seth","
LTWR 120 - Personal Narrative Workshop (A)
",FA17,22,"
6
","
100.0%
","
100.0%
","
3.70
","
A- (3.83)
","
A- (3.85)
"
"Freilicher, Melvyn Stanley","
LTWR 120 - Personal Narrative Workshop (A)
",SP17,16,"
4
","
100.0%
","
100.0%
","
4.00
","
B (3.25)
","
N/A
"
"Forbes, Camille","
LTWR 120 - Personal Narrative Workshop (A)
",FA16,23,"
17
","
100.0%
","
100.0%
","
4.15
","
B+ (3.69)
","
B (3.29)
"
"Forbes, Camille","
LTWR 120 - Personal Narrative Workshop (A)
",WI16,21,"
8
","
87.5%
","
87.5%
","
4.00
","
B+ (3.63)
","
B+ (3.49)
"
"Freilicher, Melvyn Stanley","
LTWR 120 - Personal Narrative Workshop (A)
",FA15,14,"
3
","
100.0%
","
100.0%
","
5.17
","
B+ (3.67)
","
N/A
"
"Morales Munoz, Fran Ilich","
LTWR 120 - Personal Narrative Workshop (A)
",SP15,21,"
5
","
100.0%
","
20.0%
","
2.10
","
B+ (3.40)
","
B+ (3.52)
"
"Verdicchio, Pasquale","
LTWR 120 - Personal Narrative Workshop (A)
",WI15,19,"
5
","
100.0%
","
100.0%
","
3.30
","
B+ (3.60)
","
N/A
"
"Freilicher, Melvyn Stanley","
LTWR 120 - Personal Narrative Workshop (A)
",FA14,13,"
5
","
100.0%
","
100.0%
","
6.50
","
B (3.20)
","
N/A
"
"Freilicher, Melvyn Stanley","
LTWR 120 - Personal Narrative Workshop (A)
",SP14,17,"
10
","
100.0%
","
100.0%
","
7.50
","
B+ (3.60)
","
N/A
"
"Freilicher, Melvyn Stanley","
LTWR 120 - Personal Narrative Workshop (A)
",FA13,10,"
4
","
100.0%
","
100.0%
","
7.00
","
B+ (3.50)
","
N/A
"
"Doller, Ben","
LTWR 120 - Personal Narrative Workshop (A)
",S213,11,"
5
","
100.0%
","
100.0%
","
10.50
","
B+ (3.67)
","
N/A
"
"Chadburn, Melissa","
LTWR 120 - Personal Narrative Workshop (A)
",SP13,20,"
13
","
84.6%
","
84.6%
","
4.19
","
B+ (3.69)
","
B+ (3.52)
"
"Verdicchio, Pasquale","
LTWR 120 - Personal Narrative Workshop (A)
",WI13,22,"
8
","
62.5%
","
75.0%
","
3.00
","
A- (3.75)
","
A- (3.70)
"
"Freilicher, Melvyn Stanley","
LTWR 120 - Personal Narrative Workshop (A)
",FA12,22,"
10
","
100.0%
","
100.0%
","
6.70
","
B+ (3.60)
","
B+ (3.69)
"
"Carmody, Teresa                    ","
LTWR 120 - Personal Narrative Workshop    (A)
",FA10,23,"
9
","
100.0%
","
100.0%
","
5.39
","
A- (3.78)
","
A- (3.86)
"
"Springer, Anna Joy                 ","
LTWR 120 - Personal Narrative             (A)
",SU10,19,"
7
","
100.0%
","
85.7%
","
8.21
","
A- (3.71)
","
N/A
"
"Freilicher, Melvyn Stanley         ","
LTWR 120 - Personal Narrative             (A)
",WI10,22,"
11
","
100.0%
","
81.8%
","
5.41
","
B+ (3.36)
","
B+ (3.58)
"
"Starnaman, Sabrina                 ","
LTWR 120 - Personal Narrative             (A)
",SU09,17,"
9
","
100.0%
","
100.0%
","
5.83
","
A- (3.88)
","
N/A
"
"Rivera-Garza, Cristina             ","
LTWR 120 - Personal Narrative             (A)
",SP09,18,"
14
","
92.9%
","
64.3%
","
3.93
","
B+ (3.69)
","
N/A
"
"Springer, Anna Joy                 ","
LTWR 120 - Personal Narrative             (A)
",SU08,21,"
17
","
100.0%
","
100.0%
","
8.50
","
B+ (3.69)
","
N/A
"
"Howe, Fanny                   ","
LTWR 120 - Personal Narrative             (A)
",WI08,18,"
15
","
100.0%
","
93.3%
","
4.63
","
B+ (3.57)
","
N/A
"
"Liebegott, Ali                ","
LTWR 120 - Personal Narrative             (A)
",SU07,18,"
14
","
92.9%
","
100.0%
","
6.36
","
A- (3.79)
","
N/A
"
"Liebegott, Ali                ","
LTWR 120 - Personal Narrative             (B)
",SU07,11,"
14
","
92.9%
","
100.0%
","
6.36
","
A- (3.79)
","
N/A
"
