Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Fortier, Jana","
ANAR 100 - Spec Topics/Anth Archaeology (A)
",FA22,20,"
3
","
100.0%
","
100.0%
","
3.17
","
B+ (3.33)
","
B+ (3.30)
"
"Goldstein, Paul S","
ANAR 100 - Spec Topics/Anth Archaeology (A)
",S220,13,"
3
","
100.0%
","
100.0%
","
5.83
","
B+ (3.33)
","
N/A
"
"Braswell, Geoffrey E.","
ANAR 100 - Spec Topics/Anth Archaeology (A)
",SP18,17,"
7
","
100.0%
","
100.0%
","
8.17
","
A (4.00)
","
N/A
"
"D'Alpoim Guedes, Jade A","
ANAR 100 - Spec Topics/Anth Archaeology (A)
",FA17,20,"
8
","
100.0%
","
100.0%
","
4.75
","
A- (3.75)
","
A- (3.73)
"
"Somerville, Andrew D","
ANAR 100 - Spec Topics/Anth Archaeology (B)
",FA16,23,"
19
","
100.0%
","
94.4%
","
8.06
","
A- (3.81)
","
B+ (3.68)
"
"Braswell, Geoffrey E.","
ANAR 100 - Spec Topics/Anth Archaeology (A)
",S216,9,"
4
","
75.0%
","
75.0%
","
6.00
","
A- (3.75)
","
N/A
"
"Braswell, Geoffrey E.","
ANAR 100 - Spec Topics/Anth Archaeology (A)
",S215,23,"
5
","
100.0%
","
50.0%
","
6.00
","
A (4.00)
","
A (4.00)
"
"Braswell, Geoffrey E.","
ANAR 100 - Spec Topics/Anth Archaeology (A)
",S114,15,"
6
","
100.0%
","
100.0%
","
4.17
","
A (4.00)
","
N/A
"
"Braswell, Geoffrey E.","
ANAR 100 - Spec Topics/Anth Archaeology (B)
",WI13,14,"
6
","
100.0%
","
100.0%
","
5.83
","
B (3.00)
","
N/A
"
"Goldstein, Paul S                  ","
ANAR 100 - Spec Topics/Anth Archaeology   (A)
",SP10,8,"
3
","
100.0%
","
100.0%
","
3.17
","
A (4.00)
","
N/A
"
"Algaze, Guillermo                  ","
ANAR 100 - Spec Topics/Anth Archaeology   (A)
",WI10,10,"
3
","
100.0%
","
100.0%
","
7.17
","
A (4.00)
","
N/A
"
"Muniz, Adolfo A                    ","
ANAR 100 - Spec Topics/Anth Archaeology   (A)
",SP09,24,"
16
","
100.0%
","
100.0%
","
4.00
","
B+ (3.69)
","
B+ (3.61)
"
