Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Marino, Marc J","
BIPN 145 - Neurobiology Laboratory (B)
",SP23,43,"
30
","
96.7%
","
100.0%
","
7.97
","
B+ (3.47)
","
B+ (3.69)
"
"Juavinett, Ashley Lauren","
BIPN 145 - Neurobiology Laboratory (A)
",WI23,28,"
11
","
90.9%
","
100.0%
","
7.41
","
B+ (3.45)
","
B+ (3.43)
"
"Marino, Marc J","
BIPN 145 - Neurobiology Laboratory (B)
",WI23,36,"
21
","
95.2%
","
100.0%
","
7.36
","
B+ (3.60)
","
B+ (3.60)
"
"Marino, Marc J","
BIPN 145 - Neurobiology Laboratory (A)
",FA22,77,"
31
","
90.3%
","
100.0%
","
9.79
","
B+ (3.45)
","
B+ (3.58)
"
"Juavinett, Ashley Lauren","
BIPN 145 - Neurobiology Laboratory (B)
",FA22,40,"
15
","
100.0%
","
100.0%
","
5.50
","
B (3.29)
","
B+ (3.51)
"
"Juavinett, Ashley Lauren","
BIPN 145 - Neurobiology Laboratory (A)
",SP22,40,"
15
","
100.0%
","
100.0%
","
5.83
","
B (3.20)
","
B+ (3.46)
"
"Marino, Marc J","
BIPN 145 - Neurobiology Laboratory (B)
",SP22,81,"
54
","
100.0%
","
100.0%
","
7.13
","
B+ (3.63)
","
B+ (3.58)
"
"Juavinett, Ashley Lauren","
BIPN 145 - Neurobiology Laboratory (A)
",WI22,41,"
21
","
90.0%
","
100.0%
","
6.61
","
B+ (3.65)
","
A- (3.86)
"
"Marino, Marc J","
BIPN 145 - Neurobiology Laboratory (B)
",WI22,81,"
57
","
94.7%
","
96.4%
","
7.36
","
B+ (3.69)
","
B+ (3.54)
"
"Juavinett, Ashley Lauren","
BIPN 145 - Neurobiology Laboratory (A)
",FA21,41,"
25
","
86.4%
","
90.9%
","
8.50
","
B+ (3.39)
","
B+ (3.37)
"
"Marino, Marc J","
BIPN 145 - Neurobiology Laboratory (B)
",FA21,74,"
60
","
94.9%
","
96.6%
","
7.21
","
B+ (3.50)
","
B+ (3.48)
"
"Juavinett, Ashley Lauren","
BIPN 145 - Neurobiology Laboratory (A)
",SP21,42,"
25
","
96.0%
","
100.0%
","
7.22
","
B+ (3.67)
","
B+ (3.55)
"
"Chu, Monica W","
BIPN 145 - Neurobiology Laboratory (B)
",SP21,41,"
21
","
61.9%
","
76.2%
","
6.69
","
B+ (3.32)
","
B+ (3.48)
"
"Juavinett, Ashley Lauren","
BIPN 145 - Neurobiology Laboratory (A)
",WI21,38,"
22
","
100.0%
","
100.0%
","
6.86
","
B+ (3.55)
","
B+ (3.58)
"
"Chu, Monica W","
BIPN 145 - Neurobiology Laboratory (B)
",WI21,41,"
14
","
78.6%
","
78.6%
","
8.21
","
B+ (3.50)
","
B+ (3.52)
"
"Juavinett, Ashley Lauren","
BIPN 145 - Neurobiology Laboratory (A)
",FA20,41,"
23
","
100.0%
","
100.0%
","
6.50
","
B+ (3.52)
","
B+ (3.65)
"
"Juavinett, Ashley Lauren","
BIPN 145 - Neurobiology Laboratory (A)
",SP20,41,"
15
","
100.0%
","
100.0%
","
6.10
","
B+ (3.69)
","
A- (3.86)
"
"Juavinett, Ashley Lauren","
BIPN 145 - Neurobiology Laboratory (A)
",FA19,30,"
27
","
100.0%
","
100.0%
","
6.20
","
B+ (3.58)
","
B+ (3.33)
"
"Juavinett, Ashley Lauren","
BIPN 145 - Neurobiology Laboratory (A)
",SP19,19,"
10
","
100.0%
","
100.0%
","
8.10
","
B+ (3.40)
","
N/A
"
"Juavinett, Ashley Lauren","
BIPN 145 - Neurobiology Laboratory (A)
",WI19,20,"
9
","
100.0%
","
100.0%
","
5.39
","
B+ (3.44)
","
B (3.19)
"
"Todd, Krista L.                    ","
BIPN 145 - Neurobiology Laboratory        (A)
",WI10,21,"
9
","
100.0%
","
100.0%
","
11.39
","
B+ (3.44)
","
B+ (3.52)
"
"Sann, Sharon Bree             ","
BIPN 145 - Neurobiology Laboratory        (A)
",WI08,24,"
21
","
100.0%
","
100.0%
","
6.50
","
B+ (3.48)
","
B+ (3.55)
"
