Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Irani, Lilly C","
COMM 100A - Comm, the Person&Everyday Life (A)
",FA22,253,"
94
","
96.5%
","
95.3%
","
5.66
","
A- (3.70)
","
A- (3.73)
"
"Gaffney, Samuel Jude","
COMM 100A - Comm, the Person&Everyday Life (A)
",S122,37,"
7
","
100.0%
","
100.0%
","
6.79
","
A (4.00)
","
B+ (3.64)
"
"Irani, Lilly C","
COMM 100A - Comm, the Person&Everyday Life (A)
",FA21,262,"
101
","
96.0%
","
97.9%
","
5.81
","
A- (3.79)
","
B+ (3.53)
"
"Gaffney, Samuel Jude","
COMM 100A - Comm, the Person&Everyday Life (A)
",S121,50,"
41
","
97.5%
","
100.0%
","
5.30
","
B+ (3.67)
","
B+ (3.66)
"
"Booker, Angela N","
COMM 100A - Comm, the Person&Everyday Life (A)
",FA20,259,"
134
","
82.4%
","
90.8%
","
5.64
","
B+ (3.56)
","
B+ (3.47)
"
"Guarrasi, Ivana","
COMM 100A - Comm, the Person&Everyday Life (A)
",S120,46,"
14
","
92.9%
","
100.0%
","
6.79
","
A- (3.71)
","
B (3.21)
"
"Irani, Lilly C","
COMM 100A - Comm, the Person&Everyday Life (A)
",FA19,284,"
115
","
79.4%
","
71.2%
","
5.07
","
B+ (3.44)
","
B+ (3.37)
"
"Gluzman, Ellen Yelena","
COMM 100A - Comm, the Person&Everyday Life (A)
",S219,36,"
21
","
95.2%
","
95.2%
","
7.55
","
B+ (3.35)
","
B (3.17)
"
"Booker, Angela N","
COMM 100A - Comm, the Person&Everyday Life (A)
",FA18,316,"
148
","
89.1%
","
92.6%
","
5.09
","
B+ (3.36)
","
B (3.14)
"
"Guarrasi, Ivana","
COMM 100A - Comm, the Person&Everyday Life (A)
",S118,38,"
16
","
93.8%
","
93.8%
","
7.25
","
A- (3.75)
","
B+ (3.63)
"
"Booker, Angela N","
COMM 100A - Situated Practices (A)
",FA17,231,"
130
","
66.9%
","
94.3%
","
5.69
","
B+ (3.34)
","
B+ (3.35)
"
"Irani, Lilly C","
COMM 100A - Situated Practices (A)
",FA17,231,"
130
","
66.9%
","
83.5%
","
5.69
","
B+ (3.34)
","
B+ (3.35)
"
"Booker, Angela N","
COMM 100A - Situated Practices (A)
",S117,48,"
12
","
75.0%
","
100.0%
","
8.17
","
A- (3.83)
","
B+ (3.35)
"
"Vasquez, Olga A.","
COMM 100A - Situated Practices (A)
",FA16,276,"
135
","
62.3%
","
26.9%
","
5.13
","
B+ (3.64)
","
B+ (3.49)
"
"Guarrasi, Ivana","
COMM 100A - Situated Practices (A)
",S116,25,"
12
","
100.0%
","
100.0%
","
8.50
","
A- (3.75)
","
B (3.30)
"
"Sims, Christopher O","
COMM 100A - Situated Practices (A)
",FA15,411,"
192
","
84.5%
","
87.7%
","
5.45
","
B+ (3.54)
","
B+ (3.39)
"
"Guarrasi, Ivana","
COMM 100A - Situated Practices (A)
",S215,46,"
15
","
92.9%
","
100.0%
","
8.19
","
B+ (3.57)
","
B+ (3.39)
"
"Vasquez, Olga A.","
COMM 100A - Situated Practices (A)
",FA14,268,"
121
","
62.5%
","
33.7%
","
5.04
","
B+ (3.47)
","
B (3.26)
"
"Guarrasi, Ivana","
COMM 100A - Situated Practices (A)
",S114,45,"
15
","
86.7%
","
93.3%
","
8.77
","
B (3.27)
","
B (3.13)
"
"Sims, Christopher O","
COMM 100A - Situated Practices (A)
",FA13,160,"
83
","
92.6%
","
82.7%
","
5.03
","
B+ (3.34)
","
B (3.00)
"
"Ilkbasaran, Deniz","
COMM 100A - Situated Practices (A)
",S113,37,"
11
","
45.5%
","
54.5%
","
5.30
","
B+ (3.60)
","
B (3.24)
"
"Padden, Carol Ann","
COMM 100A - Situated Practices (A)
",WI13,373,"
145
","
69.1%
","
77.0%
","
5.78
","
B+ (3.31)
","
B- (2.88)
"
"Sims, Christopher O","
COMM 100A - Situated Practices (A)
",WI13,373,"
133
","
66.4%
","
90.8%
","
5.72
","
B+ (3.32)
","
B- (2.88)
"
"Petersen, Katrina Gooding          ","
COMM 100A - Intro/Communicatn & Individual (A)
",S212,88,"
24
","
87.5%
","
87.5%
","
7.25
","
B+ (3.50)
","
N/A
"
"Alac, Morana                       ","
COMM 100A - Intro/Communicatn & Individual (A)
",FA11,315,"
157
","
67.3%
","
53.5%
","
5.24
","
B (3.22)
","
B- (2.76)
"
"Brandt, Marisa R                   ","
COMM 100A - Intro/Communicatn & Individual (A)
",S211,85,"
26
","
84.6%
","
65.4%
","
8.04
","
B+ (3.46)
","
N/A
"
"Brown, Barry A.                    ","
COMM 100A - Intro/Communicatn & Individual (A)
",FA10,335,"
143
","
95.7%
","
95.7%
","
5.04
","
B+ (3.53)
","
B (3.01)
"
"Perez, James M                     ","
COMM 100A - Intro/Communicatn & Individual (A)
",SU10,83,"
30
","
96.6%
","
100.0%
","
5.17
","
B+ (3.59)
","
N/A
"
"Brown, Barry A.                    ","
COMM 100A - Intro/Communicatn & Individual (A)
",FA09,282,"
148
","
91.0%
","
97.2%
","
3.71
","
B+ (3.59)
","
B (3.07)
"
"Alac, Morana                       ","
COMM 100A - Intro/Communicatn & Individual (A)
",SU09,47,"
25
","
92.0%
","
96.0%
","
7.06
","
B+ (3.60)
","
N/A
"
"Brown, Barry A.                    ","
COMM 100A - Intro/Communicatn & Individual (A)
",FA08,312,"
178
","
89.1%
","
87.4%
","
3.68
","
B+ (3.46)
","
B+ (3.42)
"
"Al-Fityani, Kinda A.               ","
COMM 100A - Intro/Communicatn & Individual (A)
",SU08,51,"
40
","
90.0%
","
92.5%
","
4.45
","
B+ (3.51)
","
N/A
"
"Alac, Morana                  ","
COMM 100A - Intro/Communicatn & Individual (A)
",FA07,291,"
245
","
94.4%
","
97.5%
","
4.70
","
B+ (3.51)
","
B (3.00)
"
