Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Jack, Caroline Sarah","
COMM 109D - MC: Advertising & Society (A)
",SP23,87,"
35
","
90.0%
","
93.3%
","
5.27
","
A- (3.71)
","
B (3.27)
"
"Jack, Caroline Sarah","
COMM 109D - MC: Advertising & Society (A)
",WI23,95,"
36
","
75.8%
","
75.8%
","
5.85
","
B+ (3.54)
","
B (3.25)
"
"Halm, Gavin Patrick","
COMM 109D - MC: Advertising & Society (A)
",SP22,81,"
23
","
90.0%
","
84.2%
","
3.50
","
A- (3.80)
","
A- (3.74)
"
"Jack, Caroline Sarah","
COMM 109D - MC: Advertising & Society (A)
",WI22,63,"
27
","
96.3%
","
96.3%
","
4.50
","
B+ (3.48)
","
B+ (3.34)
"
"Jack, Caroline Sarah","
COMM 109D - MC: Advertising & Society (A)
",WI21,63,"
30
","
96.7%
","
96.7%
","
5.57
","
B+ (3.55)
","
B+ (3.60)
"
"Whitworth-Smith, Andrew C","
COMM 109D - MC: Advertising & Society (A)
",FA20,68,"
55
","
96.2%
","
100.0%
","
4.85
","
A- (3.75)
","
A- (3.83)
"
"Whitworth-Smith, Andrew C","
COMM 109D - MC: Advertising & Society (A)
",S220,38,"
26
","
100.0%
","
100.0%
","
5.73
","
A- (3.80)
","
B+ (3.55)
"
"Jack, Caroline Sarah","
COMM 109D - MC: Advertising & Society (A)
",FA19,74,"
37
","
100.0%
","
100.0%
","
4.69
","
B+ (3.53)
","
B+ (3.33)
"
"Whitworth-Smith, Andrew C","
COMM 109D - MC: Advertising & Society (A)
",S219,36,"
32
","
96.9%
","
100.0%
","
5.31
","
B+ (3.43)
","
B+ (3.36)
"
"Whitworth-Smith, Andrew C","
COMM 109D - MC: Advertising & Society (A)
",S118,38,"
34
","
100.0%
","
100.0%
","
4.79
","
B+ (3.45)
","
B+ (3.31)
"
"Halm, Gavin Patrick","
COMM 109D - MC: Advertising & Society (A)
",FA17,61,"
28
","
81.5%
","
81.5%
","
4.13
","
A- (3.81)
","
B+ (3.53)
"
"Medeiros, Benjamin","
COMM 109D - MC: Advertising & Society (A)
",WI17,94,"
76
","
96.1%
","
96.1%
","
4.31
","
B+ (3.66)
","
B+ (3.47)
"
"Whitworth-Smith, Andrew C","
COMM 109D - MC: Advertising & Society (A)
",S116,35,"
9
","
100.0%
","
100.0%
","
5.50
","
A- (3.75)
","
B+ (3.57)
"
"Whitworth-Smith, Andrew C","
COMM 109D - MC: Advertising & Society (A)
",FA15,59,"
22
","
100.0%
","
95.2%
","
6.02
","
B+ (3.30)
","
B (3.21)
"
"McCullough, Sarah E","
COMM 109D - MC: Advertising & Society (A)
",SP14,128,"
58
","
87.5%
","
85.7%
","
4.61
","
B+ (3.31)
","
B (3.19)
"
"Martin, Stephanie Ann","
COMM 109D - MC: Advertising & Society (A)
",WI13,177,"
78
","
96.2%
","
92.3%
","
4.32
","
B+ (3.45)
","
B- (3.00)
"
"Harris, Chad V                     ","
COMM 109D - Advertising and Society        (A)
",SP11,104,"
38
","
92.1%
","
83.8%
","
3.87
","
A- (3.74)
","
B (3.11)
"
"Harris, Chad V                     ","
COMM 109D - Advertising and Society        (A)
",SP10,69,"
26
","
100.0%
","
88.5%
","
3.30
","
B+ (3.38)
","
B (3.01)
"
"Harris, Chad V                     ","
COMM 109D - Advertising and Society        (A)
",SP09,142,"
99
","
78.4%
","
76.0%
","
3.17
","
B+ (3.62)
","
B- (3.00)
"
