Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Schmidt, Thomas Rainer","
COMM 162 - Adv Studies in Cul Industries (A)
",WI22,44,"
19
","
100.0%
","
88.9%
","
4.15
","
A- (3.82)
","
A- (3.71)
"
"Boateng, Boatema","
COMM 162 - Adv Studies in Cul Industries (A)
",FA21,26,"
9
","
66.7%
","
77.8%
","
4.72
","
B (3.22)
","
B (3.24)
"
"Schmidt, Thomas Rainer","
COMM 162 - Adv Studies in Cul Industries (B)
",SP20,39,"
18
","
100.0%
","
100.0%
","
5.17
","
A- (3.72)
","
A- (3.91)
"
"Whitworth-Smith, Andrew C","
COMM 162 - Adv Studies in Cul Industries (A)
",SP19,27,"
24
","
100.0%
","
100.0%
","
3.08
","
A- (3.71)
","
B+ (3.31)
"
"Kidman, Shawna F","
COMM 162 - Adv Studies in Cul Industries (A)
",WI19,17,"
14
","
100.0%
","
100.0%
","
3.50
","
B+ (3.69)
","
N/A
"
"Kidman, Shawna F","
COMM 162 - Adv Studies in Cul Industries (A)
",WI18,17,"
14
","
92.9%
","
100.0%
","
2.07
","
B+ (3.64)
","
N/A
"
"Kidman, Shawna F","
COMM 162 - Adv Studies in Cul Industries (A)
",SP16,46,"
19
","
73.7%
","
84.2%
","
6.61
","
B (3.17)
","
B (3.16)
"
"Whitworth-Smith, Andrew C","
COMM 162 - Adv Studies in Cul Industries (A)
",WI16,33,"
32
","
84.4%
","
100.0%
","
5.85
","
B+ (3.47)
","
B (3.19)
"
"Cordoba Azcarate, Matilde","
COMM 162 - Adv Studies in Cul Industries (A)
",SP15,43,"
37
","
94.6%
","
89.2%
","
5.07
","
B+ (3.63)
","
B (3.21)
"
"Kozak, Nadine I.                   ","
COMM 162 - Cultural Industries            (A)
",S111,18,"
5
","
80.0%
","
80.0%
","
8.10
","
B+ (3.40)
","
N/A
"
