Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Serlin, David","
COMM 100B - Comm, Culture & Representation (A)
",WI23,252,"
93
","
84.8%
","
84.4%
","
4.76
","
B+ (3.61)
","
B+ (3.64)
"
"Keith, Kerry","
COMM 100B - Comm, Culture & Representation (A)
",S222,28,"
7
","
100.0%
","
100.0%
","
6.50
","
A (4.00)
","
B+ (3.64)
"
"Cordoba Azcarate, Matilde","
COMM 100B - Comm, Culture & Representation (A)
",WI22,224,"
102
","
95.9%
","
96.9%
","
5.10
","
A- (3.70)
","
B+ (3.36)
"
"Sivakumar, Akshita","
COMM 100B - Comm, Culture & Representation (A)
",S121,36,"
25
","
95.8%
","
95.8%
","
5.46
","
B+ (3.64)
","
B (3.28)
"
"Cordoba Azcarate, Matilde","
COMM 100B - Comm, Culture & Representation (A)
",WI21,289,"
153
","
83.3%
","
85.7%
","
5.32
","
B+ (3.42)
","
B (3.28)
"
"Leuning, Grant Maurstad","
COMM 100B - Comm, Culture & Representation (A)
",S220,33,"
9
","
88.9%
","
100.0%
","
10.50
","
B+ (3.67)
","
B+ (3.39)
"
"Serlin, David","
COMM 100B - Comm, Culture & Representation (A)
",WI20,302,"
162
","
89.6%
","
88.2%
","
4.32
","
B+ (3.54)
","
B+ (3.50)
"
"Bush, Barbara Ann","
COMM 100B - Comm, Culture & Representation (A)
",S219,14,"
11
","
90.9%
","
100.0%
","
8.86
","
A- (3.73)
","
N/A
"
"Serlin, David","
COMM 100B - Comm, Culture & Representation (A)
",WI19,286,"
140
","
84.4%
","
89.1%
","
4.60
","
B+ (3.49)
","
B+ (3.46)
"
"Bush, Barbara Ann","
COMM 100B - Comm, Culture & Representation (A)
",S218,35,"
25
","
83.3%
","
79.2%
","
9.94
","
B (3.28)
","
B+ (3.61)
"
"Serlin, David","
COMM 100B - Comm, Culture & Representation (A)
",WI18,291,"
166
","
65.8%
","
59.2%
","
4.22
","
B+ (3.36)
","
B (3.20)
"
"Roudakova, Natalia","
COMM 100B - Interpretive Strategies (A)
",WI17,282,"
120
","
86.7%
","
88.5%
","
5.05
","
B+ (3.59)
","
B+ (3.36)
"
"Roudakova, Natalia","
COMM 100B - Interpretive Strategies (A)
",S116,31,"
8
","
100.0%
","
100.0%
","
5.75
","
B+ (3.63)
","
B (3.20)
"
"Zilberg, Elana","
COMM 100B - Interpretive Strategies (A)
",WI16,274,"
123
","
56.4%
","
35.0%
","
4.82
","
B+ (3.37)
","
B (3.30)
"
"Dick, Hannah","
COMM 100B - Interpretive Strategies (A)
",S115,26,"
24
","
95.8%
","
100.0%
","
7.25
","
B (3.29)
","
B- (2.85)
"
"Zilberg, Elana","
COMM 100B - Interpretive Strategies (A)
",WI15,312,"
145
","
72.7%
","
62.6%
","
5.26
","
B+ (3.47)
","
B (3.23)
"
"Dick, Hannah","
COMM 100B - Interpretive Strategies (A)
",S114,18,"
11
","
100.0%
","
100.0%
","
7.05
","
B (3.09)
","
N/A
"
"Cartwright, Lisa","
COMM 100B - Interpretive Strategies (A)
",WI14,281,"
115
","
80.4%
","
82.2%
","
5.06
","
B+ (3.54)
","
B (3.25)
"
"Walters, Mark E","
COMM 100B - Interpretive Strategies (A)
",S213,18,"
6
","
100.0%
","
100.0%
","
6.17
","
B+ (3.50)
","
N/A
"
"Cartwright, Lisa","
COMM 100B - Interpretive Strategies (A)
",SP13,302,"
98
","
69.8%
","
64.6%
","
4.29
","
B+ (3.47)
","
B+ (3.31)
"
"Friedman Aytes, Laurel Hodges      ","
COMM 100B - Intro/Communication & Culture  (A)
",S112,11,"
9
","
100.0%
","
100.0%
","
6.50
","
B+ (3.44)
","
N/A
"
"Friedman Aytes, Laurel Hodges","
COMM 100B - Intro/Communication & Culture  (B)
",S112,11,"
10
","
100.0%
","
100.0%
","
5.90
","
B+ (3.50)
","
N/A
"
"Cartwright, Lisa                   ","
COMM 100B - Intro/Communication & Culture  (A)
",SP12,318,"
115
","
72.2%
","
72.8%
","
5.32
","
B+ (3.32)
","
B (3.16)
"
"Moran, Chuktropolis Welling        ","
COMM 100B - Intro/Communication & Culture  (A)
",S111,27,"
8
","
100.0%
","
87.5%
","
6.25
","
B+ (3.50)
","
N/A
"
"Cartwright, Lisa                   ","
COMM 100B - Intro/Communication & Culture  (A)
",SP11,413,"
174
","
79.8%
","
71.5%
","
4.72
","
B+ (3.43)
","
B (3.14)
"
"Zilberg, Elana                     ","
COMM 100B - Intro/Communication & Culture  (A)
",SU10,45,"
10
","
80.0%
","
70.0%
","
7.10
","
B+ (3.60)
","
N/A
"
"Zilberg, Elana                     ","
COMM 100B - Intro/Communication & Culture  (A)
",SP10,364,"
155
","
79.1%
","
71.5%
","
5.21
","
B+ (3.37)
","
B (3.14)
"
"Benin, David J.                    ","
COMM 100B - Intro/Communication & Culture  (A)
",SU09,47,"
24
","
91.7%
","
95.8%
","
6.08
","
B+ (3.42)
","
N/A
"
"Zilberg, Elana                     ","
COMM 100B - Intro/Communication & Culture  (A)
",SP09,321,"
126
","
75.4%
","
69.4%
","
3.76
","
B+ (3.37)
","
B (3.03)
"
"Pelaprat, Etienne                  ","
COMM 100B - Intro/Communication & Culture  (A)
",SU08,40,"
27
","
77.8%
","
63.0%
","
5.17
","
B (3.29)
","
N/A
"
"Zilberg, Elana                ","
COMM 100B - Intro/Communication & Culture  (A)
",SP08,348,"
221
","
84.0%
","
67.8%
","
3.84
","
B+ (3.35)
","
B (3.04)
"
