Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Halm, Gavin Patrick","
COMM 146 - Adv Studies-Cultural Prductn (A)
",SP23,49,"
17
","
100.0%
","
94.1%
","
4.15
","
A- (3.82)
","
A- (3.78)
"
"Ahn, Patricia Jeehyun","
COMM 146 - Adv Studies-Cultural Prductn (A)
",WI23,33,"
13
","
100.0%
","
100.0%
","
3.58
","
A (4.00)
","
A (4.00)
"
"Halm, Gavin Patrick","
COMM 146 - Adv Studies-Cultural Prductn (B)
",WI23,49,"
16
","
93.8%
","
100.0%
","
4.38
","
A- (3.88)
","
A- (3.86)
"
"Ko, Sookyong","
COMM 146 - Adv Studies-Cultural Prductn (A)
",FA22,29,"
6
","
100.0%
","
100.0%
","
4.10
","
A (4.00)
","
A- (3.78)
"
"Lazitski Torres, Olga","
COMM 146 - Adv Studies-Cultural Prductn (A)
",S222,30,"
7
","
100.0%
","
100.0%
","
6.17
","
B+ (3.67)
","
B+ (3.31)
"
"Ahn, Patricia Jeehyun","
COMM 146 - Adv Studies-Cultural Prductn (A)
",SP22,36,"
9
","
100.0%
","
100.0%
","
5.25
","
A (4.00)
","
A- (3.99)
"
"Keith, Kerry","
COMM 146 - Adv Studies-Cultural Prductn (B)
",SP22,13,"
7
","
100.0%
","
100.0%
","
3.93
","
A- (3.86)
","
N/A
"
"Ahn, Patricia Jeehyun","
COMM 146 - Adv Studies-Cultural Prductn (A)
",WI22,32,"
7
","
100.0%
","
100.0%
","
3.93
","
A (4.00)
","
A- (3.91)
"
"Ahn, Patricia Jeehyun","
COMM 146 - Adv Studies-Cultural Prductn (A)
",FA21,24,"
14
","
100.0%
","
100.0%
","
4.21
","
A (4.00)
","
A- (3.92)
"
"Peacher, Amanda M","
COMM 146 - Adv Studies-Cultural Prductn (B)
",FA21,20,"
6
","
100.0%
","
83.3%
","
5.83
","
A (4.00)
","
B (3.01)
"
"Hill, Erin Truesdell","
COMM 146 - Adv Studies-Cultural Prductn (A)
",S121,13,"
6
","
80.0%
","
80.0%
","
6.50
","
B (3.00)
","
N/A
"
"Ahn, Patricia Jeehyun","
COMM 146 - Adv Studies-Cultural Prductn (A)
",SP21,24,"
6
","
100.0%
","
83.3%
","
2.83
","
A (4.00)
","
A- (3.85)
"
"Davis, Zeinabu I.","
COMM 146 - Adv Studies-Cultural Prductn (B)
",SP21,37,"
14
","
100.0%
","
100.0%
","
2.50
","
A- (3.85)
","
A- (3.83)
"
"Leuning, Grant Maurstad","
COMM 146 - Adv Studies-Cultural Prductn (A)
",WI21,18,"
13
","
100.0%
","
100.0%
","
4.19
","
A- (3.77)
","
N/A
"
"Lazitski Torres, Olga","
COMM 146 - Adv Studies-Cultural Prductn (B)
",WI21,25,"
11
","
90.9%
","
90.9%
","
7.23
","
B+ (3.64)
","
A- (3.88)
"
"Ahn, Patricia Jeehyun","
COMM 146 - Adv Studies-Cultural Prductn (A)
",FA20,32,"
12
","
100.0%
","
100.0%
","
5.33
","
A- (3.92)
","
A- (3.96)
"
"Peacher, Amanda M","
COMM 146 - Adv Studies-Cultural Prductn (B)
",FA20,32,"
6
","
100.0%
","
100.0%
","
8.50
","
B+ (3.50)
","
B (3.24)
"
"Davis, Zeinabu I.","
COMM 146 - Adv Studies-Cultural Prductn (A)
",SP20,57,"
20
","
100.0%
","
100.0%
","
3.90
","
B+ (3.58)
","
A- (3.81)
"
"Dewaard, Andrew Michael","
COMM 146 - Adv Studies-Cultural Prductn (B)
",SP20,27,"
8
","
100.0%
","
100.0%
","
4.25
","
B+ (3.38)
","
B+ (3.35)
"
"Booker, Angela N","
COMM 146 - Adv Topics-Cultural Production (A)
",WI20,35,"
7
","
85.7%
","
100.0%
","
1.93
","
A- (3.86)
","
A- (3.89)
"
"Ahn, Patricia Jeehyun","
COMM 146 - Adv Topics-Cultural Production (A)
",SP19,31,"
15
","
100.0%
","
100.0%
","
4.23
","
A- (3.93)
","
A- (3.84)
"
"Jack, Caroline Sarah","
COMM 146 - Adv Topics-Cultural Production (B)
",SP19,40,"
14
","
75.0%
","
72.7%
","
5.17
","
B+ (3.38)
","
B (3.20)
"
"Cortes, Diego M","
COMM 146 - Adv Topics-Cultural Production (C)
",SP19,42,"
26
","
100.0%
","
96.0%
","
3.81
","
A- (3.77)
","
B+ (3.54)
"
