Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Bratton, Benjamin H.","
ICAM 130 - Contemporary Computer Topics (A)
",SP13,5,"
3
","
33.3%
","
66.7%
","
5.83
","
B (3.00)
","
N/A
"
"Bratton, Benjamin H.","
ICAM 130 - Contemporary Computer Topics (A)
",WI13,6,"
4
","
100.0%
","
100.0%
","
4.50
","
B+ (3.67)
","
N/A
"
"Crandall, Jordan                   ","
ICAM 130 - Contemporary Computer Topics   (A)
",FA10,10,"
9
","
77.8%
","
100.0%
","
5.83
","
N/A
","
N/A
"
"Stalbaum, Brett                    ","
ICAM 130 - Contemporary Computer Topics   (B)
",FA10,16,"
7
","
85.7%
","
100.0%
","
6.50
","
N/A
","
N/A
"
"Crandall, Jordan                   ","
ICAM 130 - Contemporary Computer Topics   (A)
",SP10,16,"
4
","
50.0%
","
75.0%
","
3.50
","
N/A
","
N/A
"
"Brown, Sheldon Glenn               ","
ICAM 130 - Contemporary Computer Topics   (A)
",WI10,13,"
4
","
100.0%
","
100.0%
","
11.00
","
N/A
","
N/A
"
"Dominguez, Ricardo                 ","
ICAM 130 - Contemporary Computer Topics   (B)
",WI10,11,"
4
","
50.0%
","
75.0%
","
7.17
","
N/A
","
N/A
"
"Manovich, Lev Z                    ","
ICAM 130 - Contemporary Computer Topics   (A)
",FA09,13,"
11
","
72.7%
","
72.7%
","
3.59
","
N/A
","
N/A
"
"Bratton, Benjamin H.               ","
ICAM 130 - Contemporary Computer Topics   (B)
",SP09,14,"
14
","
71.4%
","
64.3%
","
5.36
","
N/A
","
N/A
"
"Alexander, Amy J                   ","
ICAM 130 - Contemporary Computer Topics   (A)
",FA08,15,"
11
","
100.0%
","
100.0%
","
3.59
","
N/A
","
N/A
"
"Manovich, Lev Z               ","
ICAM 130 - Contemporary Computer Topics   (C)
",SP08,15,"
9
","
100.0%
","
88.9%
","
6.06
","
N/A
","
N/A
"
"Boyer, Steve                  ","
ICAM 130 - Contemporary Computer Topics   (C)
",FA07,14,"
11
","
90.9%
","
100.0%
","
2.68
","
N/A
","
N/A
"
