Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Wilson, Natalie Ann","
ELWR 1 - Entry Level Writing 1 (A)
",S217,8,"
8
","
100.0%
","
100.0%
","
15.25
","
B+ (3.43)
","
N/A
"
"Babcock, Joseph Diliberto","
ELWR 1 - Entry Level Writing 1 (0)
",SP17,11,"
9
","
77.8%
","
100.0%
","
6.06
","
B (3.00)
","
N/A
"
"Christie, Veronica Ann","
ELWR 1 - Entry Level Writing 1 (0)
",SP17,15,"
13
","
50.0%
","
100.0%
","
6.33
","
B (3.20)
","
N/A
"
"Given, William Allan","
ELWR 1 - Entry Level Writing 1 (0)
",SP17,12,"
10
","
90.0%
","
100.0%
","
5.10
","
B (3.00)
","
N/A
"
"Gonzales, Paulina Margarita","
ELWR 1 - Entry Level Writing 1 (0)
",SP17,28,"
22
","
81.0%
","
100.0%
","
6.69
","
B (3.05)
","
B- (2.90)
"
"Tsurska, Olena Anatoliyivn","
ELWR 1 - Entry Level Writing 1 (0)
",SP17,26,"
23
","
68.2%
","
100.0%
","
6.02
","
B (3.11)
","
C+ (2.64)
"
"Given, William Allan","
ELWR 1 - Entry Level Writing 1 (A)
",WI17,18,"
15
","
86.7%
","
100.0%
","
6.37
","
B+ (3.43)
","
N/A
"
"Martinez, Melissa I","
ELWR 1 - Entry Level Writing 1 (B)
",WI17,20,"
18
","
61.1%
","
94.4%
","
7.09
","
B (3.13)
","
C (2.28)
"
"Scott, Wendy Susan","
ELWR 1 - Entry Level Writing 1 (C)
",WI17,18,"
9
","
77.8%
","
77.8%
","
6.94
","
B (3.00)
","
N/A
"
"Martinez, Melissa I","
ELWR 1 - Entry Level Writing 1 (D)
",WI17,19,"
19
","
73.7%
","
78.9%
","
5.03
","
B+ (3.40)
","
N/A
"
"Viswanathan, Usha","
ELWR 1 - Entry Level Writing 1 (E)
",WI17,13,"
8
","
42.9%
","
71.4%
","
6.21
","
B (3.14)
","
N/A
"
"Michals, Nicole Cordrey","
ELWR 1 - Entry Level Writing 1 (F)
",WI17,19,"
10
","
55.6%
","
88.9%
","
6.06
","
B (3.00)
","
N/A
"
"Babcock, Joseph Diliberto","
ELWR 1 - Entry Level Writing 1 (G)
",WI17,18,"
17
","
88.2%
","
100.0%
","
4.97
","
B+ (3.43)
","
N/A
"
"Viswanathan, Usha","
ELWR 1 - Entry Level Writing 1 (I)
",WI17,19,"
10
","
75.0%
","
75.0%
","
7.00
","
B (3.29)
","
N/A
"
"Thompson, Tyler William","
ELWR 1 - Entry Level Writing 1 (J)
",WI17,19,"
13
","
84.6%
","
100.0%
","
5.12
","
B (3.27)
","
N/A
"
"Ellison, Darryl W","
ELWR 1 - Entry Level Writing 1 (K)
",WI17,19,"
7
","
71.4%
","
85.7%
","
7.83
","
B (3.00)
","
N/A
"
"Ellison, Darryl W","
ELWR 1 - Entry Level Writing 1 (L)
",WI17,21,"
8
","
42.9%
","
100.0%
","
9.36
","
B- (2.80)
","
B- (2.93)
"
"Given, William Allan","
ELWR 1 - Entry Level Writing 1 (N)
",WI17,10,"
6
","
66.7%
","
83.3%
","
11.83
","
B+ (3.40)
","
N/A
"
"Ajo, Frances Margaret","
ELWR 1 - Entry Level Writing 1 (0)
",FA16,39,"
34
","
84.4%
","
100.0%
","
5.94
","
B+ (3.41)
","
C+ (2.66)
"
"Babcock, Joseph Diliberto","
ELWR 1 - Entry Level Writing 1 (0)
",FA16,40,"
36
","
77.8%
","
88.9%
","
6.44
","
B (3.26)
","
C+ (2.66)
"
"Curiel, Sarah Anastasia","
ELWR 1 - Entry Level Writing 1 (0)
",FA16,20,"
19
","
100.0%
","
100.0%
","
6.17
","
B+ (3.50)
","
B- (2.76)
"
"Given, William Allan","
ELWR 1 - Entry Level Writing 1 (0)
",FA16,15,"
15
","
100.0%
","
100.0%
","
7.03
","
B+ (3.31)
","
N/A
"
"Jacobs, Jenean C","
ELWR 1 - Entry Level Writing 1 (0)
",FA16,40,"
37
","
77.8%
","
97.2%
","
7.22
","
B+ (3.57)
","
B- (2.87)
"
"Krizovensky, Jaclyn A","
ELWR 1 - Entry Level Writing 1 (0)
",FA16,38,"
34
","
40.6%
","
75.0%
","
9.69
","
B- (2.83)
","
C+ (2.34)
"
"Martinez, Melissa I","
ELWR 1 - Entry Level Writing 1 (0)
",FA16,40,"
38
","
83.3%
","
91.4%
","
6.94
","
B+ (3.46)
","
B- (2.71)
"
"McCarthy, Jenna L","
ELWR 1 - Entry Level Writing 1 (0)
",FA16,40,"
36
","
80.0%
","
91.4%
","
5.68
","
B (3.12)
","
C+ (2.43)
"
"Miller, Ronald L.","
ELWR 1 - Entry Level Writing 1 (0)
",FA16,39,"
39
","
97.4%
","
97.4%
","
6.65
","
B+ (3.63)
","
B- (2.72)
"
"Steinberg, Stacy A","
ELWR 1 - Entry Level Writing 1 (0)
",FA16,38,"
37
","
78.4%
","
94.6%
","
6.07
","
B+ (3.31)
","
C+ (2.50)
"
"Tessier, Jillian Marie","
ELWR 1 - Entry Level Writing 1 (0)
",FA16,37,"
33
","
78.8%
","
100.0%
","
5.53
","
A- (3.76)
","
B- (2.87)
"
"Thompson, Tyler William","
ELWR 1 - Entry Level Writing 1 (0)
",FA16,20,"
17
","
93.8%
","
87.5%
","
4.75
","
B+ (3.40)
","
C+ (2.65)
"
"To, Rose","
ELWR 1 - Entry Level Writing 1 (0)
",FA16,39,"
35
","
88.2%
","
97.1%
","
5.53
","
B+ (3.55)
","
B- (2.74)
"
"Twohig, Niall Ivan","
ELWR 1 - Entry Level Writing 1 (0)
",FA16,40,"
36
","
82.9%
","
100.0%
","
6.27
","
B+ (3.43)
","
B- (2.88)
"
"Viswanathan, Usha","
ELWR 1 - Entry Level Writing 1 (0)
",FA16,40,"
29
","
92.6%
","
81.5%
","
6.06
","
B (3.21)
","
B (3.14)
"
"Wilson, Natalie A","
ELWR 1 - Entry Level Writing 1 (0)
",FA16,40,"
35
","
93.9%
","
93.9%
","
6.80
","
B+ (3.34)
","
N/A
"
